MORPH_ID,BoreName,ReportLabel,BoreReport,HydroID,HydroCode,StateBoreID,StatePipeID,StateTerritory,Agency,WCode,BoreDepth,DrilledDepth,Status,Completed,DrilledDate,Latitude,Longitude,Easting,Northing,Projection,ProjectionZone,CoordMethod,HeightDatum,GALandElev,GALandElevMethod,RefElev,RefElevDesc,RefElevMethod,basement_MD,min_basement_MD,basementGeol,basementRockType,basementAgeTo,surfaceGeol,surfaceRepAge,surfaceLith,FTypeClass,ConstructionLog,LithLog,HydrostratLog,HydroChem,waterLevel,GAHydroChem,Yield_Ls-1,TDS_mgL-1,Community,AddedBy,Comment,Source,QAQCd_By,QAQC_date,geometry
5499827041,WPRC0035,,,,WPRC0035,WPRC0035,,WA,,,,176.0,UNK,,2002-03-13,-26.014548935997446,128.950012664186,494998.0,7122704.0,1.0,52.0,GPS,AHD,657.0,DEM,657.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301634.6025407079 -2819897.528077444)
5499929091,WPRC0036,,,,WPRC0036,WPRC0036,,WA,,,,180.0,UNK,,2002-03-14,-26.012697822166828,128.95002344138456,494999.0,7122909.0,1.0,52.0,GPS,AHD,655.0,DEM,655.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301638.4918030563 -2819689.994205754)
5500024001,WPRB0204,,,,WPRB0204,WPRB0204,,WA,,,,32.0,UNK,,2006-11-27,-26.01729401352122,128.95003148899423,495000.0,7122400.0,1.0,52.0,GPS,AHD,662.0,DEM,662.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301625.3934147239 -2820205.205078349)
5500026001,WPRB0205,,,,WPRB0205,WPRB0205,,WA,,,,29.0,UNK,,2006-11-27,-26.015488046128965,128.95003225356922,495000.0,7122600.0,1.0,52.0,GPS,AHD,660.0,DEM,660.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301630.1518586303 -2820002.755424412)
5500053001,WPRB0111,,,,WPRB0111,WPRB0111,,WA,,,,21.0,UNK,,2006-11-23,-26.081405563429932,128.9500042993949,495000.0,7115300.0,1.0,52.0,GPS,AHD,678.0,DEM,678.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301456.4695134849 -2827392.261491373)
5500055001,WPRB0109,,,,WPRB0109,WPRB0109,,WA,,,,37.0,UNK,,2006-11-23,-26.079599612070474,128.95000506655643,495000.0,7115500.0,1.0,52.0,GPS,AHD,678.0,DEM,678.0,NGS,DEM,7.0,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301461.2279094413 -2827189.806742713)
5500057001,WPRB0073,,,,WPRB0073,WPRB0073,,WA,,,,11.0,UNK,,2006-11-22,-26.077793660258997,128.95000583364504,495000.0,7115700.0,1.0,52.0,GPS,AHD,678.0,DEM,678.0,NGS,DEM,4.0,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301465.9863068307 -2826987.352134237)
5500059001,WPRB0069,,,,WPRB0069,WPRB0069,,WA,,,,5.0,UNK,,2006-11-22,-26.075987707995544,128.95000660066066,495000.0,7115900.0,1.0,52.0,GPS,AHD,677.0,DEM,677.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301470.7447056492 -2826784.897666123)
5502695691,Geologists Well,,http://wir.water.wa.gov.au/_layouts/15/oawi/ReportViewer.aspx?q=MTIwMzEwMDk0OlNpdGVEZXRhaWxz,50120122.0,120310094,120310094,,WA,6.0,7.0,,8.66,NON,,,-26.208826,126.9484815,295026.0,7099569.0,1.0,52.0,UNK,AHD,489.0,DEM,489.0,NGS,DEM,,,Wururu Rhyolite,igneous felsic volcanic,Mesoproterozoic,colluvium 38491,Quaternary,regolith,Unknown,1.0,0.0,0.0,1.0,0.0,0.0,,1200.0,Regional,Neil Symington,Headworks have colapsed,NGIS,,,POINT (-498636.1235000007 -2847941.8683)
5505081591,WPRC0328,,,,WPRC0328,WPRC0328,,WA,,,,12.0,UNK,,2006-08-25,-26.055589617945888,128.95051510629952,495050.0,7118159.0,1.0,52.0,GPS,AHD,693.0,DEM,693.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301475.0844516573 -2824497.02392837)
5506912691,,,,,WMPS19,WMPS19,,WA,,,,35.0,FUN,,2018-07-09,-26.11052686742271,127.55055103027773,355069.0,7111269.0,1.0,52.0,GPS,AHD,496.0655517578125,DEM,496.5555517578125,TOC,GPS,,,Warakurna Supersuite,igneous granitic,Mesoproterozoic,dunes 38496,Quaternary,regolith,Monitoring,0.0,1.0,0.0,0.0,1.0,0.0,,,Regional,Neil Symington,,Oz Minerals,,,POINT (-439615.2479430176 -2834715.390701733)
5507779541,WPRC0337,,,,WPRC0337,WPRC0337,,WA,,,,30.0,UNK,,2006-08-27,-26.05744081650101,128.95078425056826,495077.0,7117954.0,1.0,52.0,GPS,AHD,687.0,DEM,687.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301443.5276396361 -2824703.911547548)
5510480861,WPRC0330,,,,WPRC0330,WPRC0330,,WA,,,,66.0,UNK,,2006-08-25,-26.056248976419212,128.95105466751048,495104.0,7118086.0,1.0,52.0,GPS,AHD,690.0,DEM,690.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301419.9886726379 -2824569.666056798)
5511779841,WPRC0336,,,,WPRC0336,WPRC0336,,WA,,,,42.0,UNK,,2006-08-27,-26.057170058654393,128.95118424690855,495117.0,7117984.0,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301404.7162446746 -2824672.615346185)
5513378781,WPRC0340,,,,WPRC0340,WPRC0340,,WA,,,,36.0,UNK,,2006-08-27,-26.058127269907267,128.95134380487585,495133.0,7117878.0,1.0,52.0,GPS,AHD,685.0,DEM,685.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301386.3842746874 -2824779.544113665)
5514058451,Warburton - Milesia Well,Milesia Well,https://wir.water.wa.gov.au/_layouts/15/oawi/ReportViewer.aspx?q=MTIwMzEwMDM1OlNpdGVEZXRhaWxz,50120063.0,120310035,120310035,,WA,6.0,7.0,,6.3,UNK,,,-26.1459564,126.550724,255140.0,7105845.0,1.0,52.0,UNK,AHD,453.0,DEM,453.0,NGS,DEM,,,Townsend Quartzite,sedimentary siliciclastic,Tonian,colluvium 38491,Quaternary,regolith,Unknown,1.0,0.0,0.0,1.0,1.0,0.0,,2750.0,Warburton,Neil Symington,,NGIS,,,POINT (-538176.5086999983 -2842511.5923)
5514299301,,,,,WMPS03,WMPS03,,WA,,,,16.0,FUN,,2018-07-06,-26.03504545413106,127.85201808782328,385142.0,7119930.0,1.0,52.0,GPS,AHD,491.0,DEM,491.27,TOC,GPS,,15.73,Wirku Metamorphics,metasedimentary siliciclastic: psammite and pelite; interlayered,Mesoproterozoic,calcrete 38497,Cenozoic,regolith,Monitoring,0.0,1.0,0.0,1.0,1.0,0.0,,1206.0,Regional,Neil Symington,,Oz Minerals,,,POINT (-410115.2580108139 -2825253.529210053)
5515780141,WPRC0335,,,,WPRC0335,WPRC0335,,WA,,,,24.0,UNK,,2006-08-26,-26.056899299687064,128.95158424141118,495157.0,7118014.0,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301365.9048412296 -2824641.319147112)
5515780142,WPRC0479,,,,WPRC0479,WPRC0479,,WA,,,,36.0,UNK,,2006-10-09,-26.056899299687064,128.95158424141118,495157.0,7118014.0,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301365.9048412296 -2824641.319147112)
5516276681,WPRC0655,,,,WPRC0655,WPRC0655,,WA,,,,54.0,UNK,,2007-10-07,-26.060020564114645,128.95164281260807,495162.987,7117668.339,1.0,52.0,GPS,AHD,683.0,DEM,683.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301351.7651202218 -2824991.080795549)
5516774931,HYDT0006,,,,HYDT0006,,,WA,,,,100.0,,,,-26.061603850431084,128.9516822824297,495167.0,7117493.0,1.0,52.0,GPS,AHD,675.47,GPS,675.47,NGS,GPS,,,,,,,,,,0.0,0.0,0.0,,1.0,0.0,,826.0,Wingellina,Neil Symington,,Metals X,,,POINT (-301343.6281900396 -2825168.477390785)
5519377861,WPRC0234,,,,WPRC0234,WPRC0234,,WA,,,,16.0,UNK,,2005-12-09,-26.058952865892184,128.95194502734202,495193.173,7117786.592,1.0,52.0,GPS,AHD,686.0,DEM,686.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301324.7509027512 -2824870.676844701)
5519523021,WPRC0558,,,,WPRC0558,WPRC0558,,WA,,,,12.0,UNK,,2007-07-20,-26.018175761300096,128.95198325977958,495195.336,7122302.425,1.0,52.0,GPS,AHD,665.0,DEM,665.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301430.0518032234 -2820299.442011704)
5519726501,WPRC0565,,,,WPRC0565,WPRC0565,,WA,,,,18.0,UNK,,2007-07-22,-26.015030530977338,128.95200371688333,495197.255,7122650.741,1.0,52.0,GPS,AHD,662.0,DEM,662.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301436.4425194826 -2819946.815163998)
5519780441,WPRC0334,,,,WPRC0334,WPRC0334,,WA,,,,60.0,UNK,,2006-08-26,-26.056628539599043,128.95198423407612,495197.0,7118044.0,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,ferruginous duricrust 38498,Cenozoic,regolith,Exploration,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,Wingellina,Martin Smith,,Exploration log and ,,,POINT (-301327.0934292965 -2824610.022950324)
5519823521,WPRC0559,,,,WPRC0559,WPRC0559,,WA,,,,36.0,UNK,,2007-07-20,-26.01772487682396,128.95201753186186,495198.747,7122352.359,1.0,52.0,GPS,AHD,663.0,DEM,663.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301427.8692491031 -2820248.817212309)
5519824531,WPRC0561,,,,WPRC0561,WPRC0561,,WA,,,,24.0,UNK,,2007-07-21,-26.016808574298253,128.95201819420154,495198.776,7122453.834,1.0,52.0,GPS,AHD,664.0,DEM,664.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301430.2548359157 -2820146.09860579)
5519925001,WPRC0562,,,,WPRC0562,WPRC0562,,WA,,,,24.0,UNK,,2007-07-21,-26.016383171890602,128.9520251228317,495199.452,7122500.945,1.0,52.0,GPS,AHD,663.0,DEM,663.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301430.7076918152 -2820098.394883423)
5519925531,WPRC0563,,,,WPRC0563,WPRC0563,,WA,,,,36.0,UNK,,2007-07-21,-26.01591031481792,128.95202350619394,495199.271,7122553.311,1.0,52.0,GPS,AHD,662.0,DEM,662.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301432.1324120431 -2820045.391694116)
5519926021,WPRC0564,,,,WPRC0564,WPRC0564,,WA,,,,12.0,UNK,,2007-07-22,-26.01546710410645,128.952026194727,495199.522,7122602.394,1.0,52.0,GPS,AHD,662.0,DEM,662.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301433.0521462356 -2819995.701699208)
5520024031,WPRC0560,,,,WPRC0560,WPRC0560,,WA,,,,30.0,UNK,,2007-07-21,-26.017265951623113,128.95203934480395,495200.911,7122403.183,1.0,52.0,GPS,AHD,664.0,DEM,664.0,NGS,DEM,,,Pitjantjatjara Supersuite,meta-igneous felsic intrusive,Mesoproterozoic,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301426.9400842285 -2820197.320460386)
5520055001,WPRB0110,,,,WPRB0110,WPRB0110,,WA,,,,19.0,UNK,,2006-11-23,-26.079600290980938,128.9520048633223,495200.0,7115500.0,1.0,52.0,GPS,AHD,676.0,DEM,676.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301263.6038754616 -2827185.165540621)
5520057001,WPRB0072,,,,WPRB0072,WPRB0072,,WA,,,,11.0,UNK,,2006-11-22,-26.077794339115506,128.95200559972739,495200.0,7115700.0,1.0,52.0,GPS,AHD,676.0,DEM,676.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301268.3621361462 -2826982.710923916)
5520059001,WPRB0070,,,,WPRB0070,WPRB0070,,WA,,,,3.0,UNK,,2006-11-22,-26.075988386798077,128.95200633606245,495200.0,7115900.0,1.0,52.0,GPS,AHD,676.0,DEM,676.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301273.12039807 -2826780.256447577)
5520257151,Western Minerals - No2,WM No2,https://wir.water.wa.gov.au/Pages/Water-Information-Reporting.aspx,50120145.0,120310117,120310117,,WA,6.0,7.0,,11.28,DRY,Abandoned,1967-06-30,-25.799592,127.555679,355202.0,7145715.0,1.0,52.0,UNK,AHD,516.0,DEM,516.0,NGS,DEM,1.52,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,calcrete 38497,Cenozoic,regolith,Unknown,1.0,1.0,1.0,0.0,0.0,0.0,,,Jameson,Neil Symington,,NGIS,Jim Hansen,2024-08-03T00:00:00,POINT (-440321.3988999985 -2799854.573899999)
5520277061,WPRC0654,,,,WPRC0654,WPRC0654,,WA,,,,30.0,UNK,,2007-10-07,-26.059677491955817,128.95203821644026,495202.524,7117706.347,1.0,52.0,GPS,AHD,681.0,DEM,681.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301313.6017796631 -2824951.689085783)
5521479371,WPRC0341,,,,WPRC0341,WPRC0341,,WA,,,,72.0,UNK,,2006-08-27,-26.057594783146346,128.95215379126654,495214.0,7117937.0,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301307.749565191 -2824717.940754629)
5523477341,WPRC0653,,,,WPRC0653,WPRC0653,,WA,,,,24.0,UNK,,2007-10-07,-26.059421170525972,128.95235960312812,495234.661,7117734.745,1.0,52.0,GPS,AHD,681.0,DEM,681.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301282.5219411941 -2824922.196980059)
5523880731,WPRC0333,,,,WPRC0333,WPRC0333,,WA,,,,23.0,UNK,,2006-08-26,-26.056366811473627,128.95239421826554,495238.0,7118073.0,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,ferruginous duricrust 38498,Cenozoic,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301287.2700885781 -2824579.715813609)
5523880732,WPRC0480,,,,WPRC0480,WPRC0480,,WA,,,,36.0,UNK,,2006-10-09,-26.056366811473627,128.95239421826554,495238.0,7118073.0,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,ferruginous duricrust 38498,Cenozoic,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301287.2700885781 -2824579.715813609)
5524188601,Bundabee (1km W of JR2),Bundabee,Sidey 1984 Report drill logs,,,,,,,,,49.0,WATER,Abandoned,1984-04-27,-25.86243760881119,127.65509910246872,365241.3,7138860.1,1.0,52.0,MAP,AHD,534.0,DEM,,,,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,colluvium 38491,Quaternary,regolith,Unknown,1.0,1.0,1.0,0.0,0.0,0.0,,,,Jim Hansen,Bore added based on report location description,,Jim Hansen,2024-08-03T00:00:00,POINT (-430235.5971846397 -2806557.83660357)
5527881031,WPRC0332,,,,WPRC0332,WPRC0332,,WA,,,,40.0,UNK,,2006-08-25,-26.05609604911704,128.952794207263,495278.0,7118103.0,1.0,52.0,GPS,AHD,690.0,DEM,690.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,ferruginous duricrust 38498,Cenozoic,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301248.4586596971 -2824548.419621308)
5528677561,WPRC0652,,,,WPRC0652,WPRC0652,,WA,,,,30.0,UNK,,2007-10-07,-26.05922325492154,128.95288010028395,495286.717,7117756.682,1.0,52.0,GPS,AHD,686.0,DEM,686.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301231.6058610029 -2824898.782872998)
5528678471,WPRC0042,,,,WPRC0042,WPRC0042,,WA,,,,49.0,UNK,,2002-03-18,-26.058407700522675,128.95287325850603,495286.0,7117847.0,1.0,52.0,GPS,AHD,687.0,DEM,687.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301234.4631107844 -2824807.373732811)
5529479971,WPRC0342,,,,WPRC0342,WPRC0342,,WA,,,,36.0,UNK,,2006-08-28,-26.057053258749583,128.95295377687418,495294.0,7117997.0,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,ferruginous duricrust 38498,Cenozoic,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301230.1267417333 -2824655.348346251)
5531881331,WPRC0331,,,,WPRC0331,WPRC0331,,WA,,,,65.0,UNK,,2006-08-25,-26.0558252856399,128.95319419442282,495318.0,7118133.0,1.0,52.0,GPS,AHD,691.0,DEM,691.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,ferruginous duricrust 38498,Cenozoic,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301209.6472223295 -2824517.123431318)
5531881332,WPRC0481,,,,WPRC0481,WPRC0481,,WA,,,,72.0,UNK,,2006-10-09,-26.0558252856399,128.95319419442282,495318.0,7118133.0,1.0,52.0,GPS,AHD,691.0,DEM,691.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,ferruginous duricrust 38498,Cenozoic,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301209.6472223295 -2824517.123431318)
5531881333,WPRC0482,,,,WPRC0482,WPRC0482,,WA,,,,60.0,UNK,,2006-10-09,-26.0558252856399,128.95319419442282,495318.0,7118133.0,1.0,52.0,GPS,AHD,691.0,DEM,691.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,ferruginous duricrust 38498,Cenozoic,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301209.6472223295 -2824517.123431318)
5532377881,WPRC0651,,,,WPRC0651,WPRC0651,,WA,,,,24.0,UNK,,2007-10-06,-26.058936091019238,128.9532453140168,495323.237,7117788.497,1.0,52.0,GPS,AHD,687.0,DEM,687.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301196.2763367475 -2824865.730145738)
5535679021,WPRC0233,,,,WPRC0233,WPRC0233,,WA,,,,46.0,UNK,,2005-12-09,-26.057910713879707,128.95358184493188,495356.859,7117902.064,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301165.7553475355 -2824749.989975451)
5536679001,WPRC0343,,,,WPRC0343,WPRC0343,,WA,,,,54.0,UNK,,2006-08-28,-26.057929380703104,128.95367322148402,495366.0,7117900.0,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,Giles Suite,igneous mafic intrusive,Mesoproterozoic,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-301156.6737609882 -2824751.867159065)
